Timestamp,Pumped storage generation,Solar,Wind offshore,Wind onshore,Hydro
2018-01-01T00:00:00,0.354,0.0,2.961,29.538,2.332
2018-01-01T01:00:00,0.739,0.0,3.044,31.028,2.191
2018-01-01T02:00:00,0.441,0.0,3.142,31.715,2.186
2018-01-01T03:00:00,0.005,0.0,3.183,32.611,2.168
2018-01-01T04:00:00,0.006,0.0,3.26,32.495,2.162
2018-01-01T05:00:00,0.009,0.0,3.33,33.045,2.155
2018-01-01T06:00:00,0.416,0.0,3.34,32.411,2.141
2018-01-01T07:00:00,0.416,0.0,3.331,31.865,2.122
2018-01-01T08:00:00,0.417,0.189,3.334,31.24,2.109
2018-01-01T09:00:00,0.421,1.706,3.326,31.755,2.105
2018-01-01T10:00:00,0.482,4.401,3.243,32.711,2.122
2018-01-01T11:00:00,0.421,6.541,3.301,33.289,2.131
2018-01-01T12:00:00,0.775,6.987,3.337,32.563,2.261
2018-01-01T13:00:00,0.26,6.198,3.334,30.188,2.278
2018-01-01T14:00:00,0.304,4.392,3.329,26.362,2.272
2018-01-01T15:00:00,0.307,1.687,4.294,22.862,2.265
2018-01-01T16:00:00,1.369,0.044,4.066,20.121,2.271
2018-01-01T17:00:00,2.85,0.0,3.742,18.769,2.236
2018-01-01T18:00:00,5.176,0.0,3.304,18.266,2.226
2018-01-01T19:00:00,4.57,0.0,3.15,17.87,2.225
2018-01-01T20:00:00,3.894,0.0,2.901,17.005,2.227
2018-01-01T21:00:00,2.91,0.0,2.594,16.993,2.226
2018-01-01T22:00:00,1.167,0.0,2.381,16.551,2.225
2018-01-01T23:00:00,0.619,0.0,1.974,16.298,2.22
2018-01-02T00:00:00,0.005,0.0,1.54,15.961,2.221
2018-01-02T01:00:00,0.005,0.0,1.636,15.7,2.207
2018-01-02T02:00:00,0.005,0.0,1.555,15.209,2.203
2018-01-02T03:00:00,0.005,0.0,1.727,15.087,2.201
2018-01-02T04:00:00,0.388,0.0,1.838,15.712,2.207
2018-01-02T05:00:00,0.532,0.0,1.963,16.052,2.215
2018-01-02T06:00:00,0.751,0.0,2.197,16.721,2.221
2018-01-02T07:00:00,1.831,0.0,2.177,17.077,2.237
2018-01-02T08:00:00,3.239,0.088,2.195,16.809,2.241
2018-01-02T09:00:00,3.588,0.989,1.971,16.566,2.241
2018-01-02T10:00:00,3.731,2.402,1.788,16.022,2.242
2018-01-02T11:00:00,4.215,3.442,2.3,15.91,2.236
2018-01-02T12:00:00,3.261,3.741,2.765,16.817,2.253
2018-01-02T13:00:00,2.068,3.537,2.611,16.03,2.239
2018-01-02T14:00:00,2.436,2.607,2.324,14.492,2.206
2018-01-02T15:00:00,2.763,0.947,2.575,13.878,2.224
2018-01-02T16:00:00,3.003,0.044,3.038,14.09,2.226
2018-01-02T17:00:00,4.179,0.0,3.234,15.341,2.261
2018-01-02T18:00:00,2.344,0.0,3.725,16.585,2.243
2018-01-02T19:00:00,0.822,0.0,4.164,18.274,2.229
2018-01-02T20:00:00,0.947,0.0,4.276,19.866,2.242
2018-01-02T21:00:00,0.671,0.0,4.278,21.247,2.24
2018-01-02T22:00:00,1.523,0.0,4.322,22.781,2.233
2018-01-02T23:00:00,0.78,0.0,4.352,25.033,2.232
2018-01-03T00:00:00,0.424,0.0,4.373,27.555,2.233
2018-01-03T01:00:00,0.006,0.0,4.444,29.5,2.215
2018-01-03T02:00:00,0.006,0.0,4.473,31.232,2.204
2018-01-03T03:00:00,0.006,0.0,4.487,33.5,2.211
2018-01-03T04:00:00,0.143,0.0,4.509,35.294,2.225
2018-01-03T05:00:00,0.123,0.0,4.3,35.648,2.253
2018-01-03T06:00:00,0.186,0.0,4.194,36.944,2.268
2018-01-03T07:00:00,1.376,0.0,4.239,36.16,2.284
2018-01-03T08:00:00,3.063,0.062,4.241,35.938,2.287
2018-01-03T09:00:00,3.03,0.779,4.24,35.121,2.277
2018-01-03T10:00:00,3.205,1.575,4.231,34.816,2.284
2018-01-03T11:00:00,2.478,2.556,3.74,35.376,2.321
2018-01-03T12:00:00,2.04,3.192,3.649,35.101,2.294
2018-01-03T13:00:00,1.671,2.966,2.732,35.857,2.318
2018-01-03T14:00:00,0.566,2.15,2.858,36.227,2.351
2018-01-03T15:00:00,0.64,0.945,2.983,36.583,2.338
2018-01-03T16:00:00,1.194,0.06,2.957,37.531,2.322
2018-01-03T17:00:00,2.84,0.0,3.724,38.592,2.332
2018-01-03T18:00:00,2.232,0.0,3.977,39.386,2.381
2018-01-03T19:00:00,1.881,0.0,3.771,39.553,2.424
2018-01-03T20:00:00,0.755,0.0,3.74,39.732,2.456
2018-01-03T21:00:00,0.547,0.0,3.697,40.163,2.485
2018-01-03T22:00:00,1.053,0.0,3.823,38.643,2.509
2018-01-03T23:00:00,0.238,0.0,3.897,38.109,2.472
2018-01-04T00:00:00,0.006,0.0,3.713,37.555,2.484
2018-01-04T01:00:00,0.006,0.0,3.629,36.839,2.477
2018-01-04T02:00:00,0.131,0.0,3.465,35.78,2.472
2018-01-04T03:00:00,0.012,0.0,3.413,34.619,2.477
2018-01-04T04:00:00,0.011,0.0,2.759,33.048,2.523
2018-01-04T05:00:00,0.377,0.0,1.901,31.35,2.481
2018-01-04T06:00:00,0.727,0.0,1.542,29.708,2.445
2018-01-04T07:00:00,1.259,0.0,1.184,27.644,2.427
2018-01-04T08:00:00,2.546,0.057,1.117,24.965,2.441
2018-01-04T09:00:00,2.9,0.669,1.058,22.246,2.426
2018-01-04T10:00:00,2.909,1.646,0.828,20.103,2.423
2018-01-04T11:00:00,3.853,2.23,0.884,18.384,2.402
2018-01-04T12:00:00,4.82,2.253,1.009,16.745,2.374
2018-01-04T13:00:00,4.915,1.754,0.838,15.155,2.404
2018-01-04T14:00:00,4.096,1.12,0.62,13.776,2.422
2018-01-04T15:00:00,3.547,0.363,0.535,13.002,2.442
2018-01-04T16:00:00,4.52,0.008,0.411,14.079,2.467
2018-01-04T17:00:00,4.545,0.0,0.441,15.806,2.46
2018-01-04T18:00:00,3.068,0.0,0.616,17.498,2.495
2018-01-04T19:00:00,1.848,0.0,0.791,19.401,2.5
2018-01-04T20:00:00,0.579,0.0,1.135,21.954,2.561
2018-01-04T21:00:00,0.898,0.0,1.331,24.195,2.572
2018-01-04T22:00:00,0.663,0.0,1.915,25.711,2.55
2018-01-04T23:00:00,0.354,0.0,2.803,27.747,2.57
2018-01-05T00:00:00,0.151,0.0,3.57,31.29,2.564
2018-01-05T01:00:00,0.129,0.0,3.936,33.475,2.526
2018-01-05T02:00:00,0.129,0.0,3.504,35.033,2.554
2018-01-05T03:00:00,0.139,0.0,2.995,35.68,2.491
2018-01-05T04:00:00,0.16,0.0,2.684,35.393,2.496
2018-01-05T05:00:00,0.297,0.0,1.934,34.29,2.524
2018-01-05T06:00:00,0.24,0.0,1.375,34.25,2.485
2018-01-05T07:00:00,0.601,0.0,0.884,33.241,2.492
2018-01-05T08:00:00,1.093,0.277,0.57,31.437,2.452
2018-01-05T09:00:00,0.905,1.7,0.245,29.26,2.399
2018-01-05T10:00:00,0.424,3.875,0.23,26.381,2.408
2018-01-05T11:00:00,1.797,4.791,0.177,24.437,2.42
2018-01-05T12:00:00,3.553,4.104,0.146,21.676,2.416
2018-01-05T13:00:00,3.19,2.928,0.299,17.603,2.389
2018-01-05T14:00:00,3.17,1.691,0.436,14.018,2.376
2018-01-05T15:00:00,2.403,0.637,0.447,11.557,2.362
2018-01-05T16:00:00,4.729,0.036,0.448,10.492,2.419
2018-01-05T17:00:00,6.271,0.0,0.395,9.989,2.547
2018-01-05T18:00:00,5.68,0.0,0.777,9.887,2.533
2018-01-05T19:00:00,4.474,0.0,0.97,10.145,2.507
2018-01-05T20:00:00,3.148,0.0,0.673,10.332,2.498
2018-01-05T21:00:00,1.552,0.0,0.53,10.953,2.472
2018-01-05T22:00:00,0.989,0.0,0.561,11.895,2.469
2018-01-05T23:00:00,0.51,0.0,0.451,12.636,2.473
2018-01-06T00:00:00,0.425,0.0,0.452,13.16,2.466
2018-01-06T01:00:00,0.34,0.0,0.523,13.3,2.47
2018-01-06T02:00:00,0.133,0.0,0.678,12.78,2.461
2018-01-06T03:00:00,0.108,0.0,0.724,12.668,2.451
2018-01-06T04:00:00,0.107,0.0,0.384,12.0,2.441
2018-01-06T05:00:00,0.057,0.0,0.443,11.409,2.443
2018-01-06T06:00:00,0.274,0.0,0.492,10.46,2.455
2018-01-06T07:00:00,0.781,0.0,0.61,9.373,2.44
2018-01-06T08:00:00,0.95,0.275,0.612,8.334,2.454
2018-01-06T09:00:00,0.532,2.277,0.598,6.803,2.463
2018-01-06T10:00:00,0.994,4.932,0.481,5.062,2.455
2018-01-06T11:00:00,2.904,6.659,0.366,3.593,2.46
2018-01-06T12:00:00,3.762,6.777,0.284,2.987,2.453
2018-01-06T13:00:00,1.745,5.662,0.403,2.471,2.424
2018-01-06T14:00:00,1.82,3.698,0.586,2.141,2.422
2018-01-06T15:00:00,1.692,1.41,0.599,2.19,2.428
2018-01-06T16:00:00,2.491,0.093,1.255,2.928,2.435
2018-01-06T17:00:00,4.611,0.0,1.805,4.129,2.44
2018-01-06T18:00:00,4.412,0.0,2.295,4.879,2.437
2018-01-06T19:00:00,4.845,0.0,2.456,5.729,2.443
2018-01-06T20:00:00,1.686,0.0,3.184,6.721,2.427
2018-01-06T21:00:00,0.594,0.0,3.423,7.635,2.431
2018-01-06T22:00:00,0.772,0.0,3.577,8.958,2.426
2018-01-06T23:00:00,0.444,0.0,3.396,9.861,2.417
2018-01-07T00:00:00,0.541,0.0,3.138,10.919,2.371
2018-01-07T01:00:00,0.454,0.0,2.982,12.007,2.342
2018-01-07T02:00:00,0.454,0.0,2.81,13.287,2.315
2018-01-07T03:00:00,0.156,0.0,2.419,13.775,2.315
2018-01-07T04:00:00,0.278,0.0,2.131,13.395,2.304
2018-01-07T05:00:00,0.422,0.0,1.788,13.66,2.292
2018-01-07T06:00:00,0.156,0.0,1.465,14.628,2.283
2018-01-07T07:00:00,0.156,0.0,1.337,15.293,2.291
2018-01-07T08:00:00,0.188,0.109,1.164,15.531,2.294
2018-01-07T09:00:00,0.812,0.941,0.981,15.269,2.319
2018-01-07T10:00:00,0.712,2.398,0.746,14.702,2.285
2018-01-07T11:00:00,0.96,3.578,0.685,14.174,2.29
2018-01-07T12:00:00,0.65,4.111,0.686,14.324,2.273
2018-01-07T13:00:00,0.489,3.736,0.644,14.55,2.28
2018-01-07T14:00:00,0.481,2.627,0.674,14.386,2.28
2018-01-07T15:00:00,0.751,0.989,0.691,14.958,2.281
2018-01-07T16:00:00,1.39,0.045,0.821,16.402,2.285
2018-01-07T17:00:00,3.98,0.0,1.015,17.745,2.293
2018-01-07T18:00:00,4.775,0.0,1.126,18.044,2.252
2018-01-07T19:00:00,3.522,0.0,1.272,17.951,2.242
2018-01-07T20:00:00,1.364,0.0,1.391,17.478,2.229
2018-01-07T21:00:00,0.36,0.0,1.494,17.112,2.235
2018-01-07T22:00:00,1.595,0.0,1.497,16.452,2.238
2018-01-07T23:00:00,0.727,0.0,1.47,16.482,2.245
2018-01-08T00:00:00,0.527,0.0,1.488,16.523,2.238
2018-01-08T01:00:00,0.518,0.0,1.665,16.52,2.239
2018-01-08T02:00:00,0.743,0.0,1.786,16.797,2.235
2018-01-08T03:00:00,0.669,0.0,1.967,16.622,2.232
2018-01-08T04:00:00,0.413,0.0,2.061,16.321,2.243
2018-01-08T05:00:00,0.344,0.0,2.267,16.384,2.246
2018-01-08T06:00:00,2.371,0.0,2.584,17.265,2.25
2018-01-08T07:00:00,4.099,0.0,2.906,17.895,2.249
2018-01-08T08:00:00,5.448,0.14,2.529,18.486,2.264
2018-01-08T09:00:00,4.63,1.542,2.489,18.586,2.276
2018-01-08T10:00:00,3.889,4.059,2.373,18.292,2.277
2018-01-08T11:00:00,3.214,6.27,2.378,17.385,2.245
2018-01-08T12:00:00,2.592,7.321,2.518,16.709,2.26
2018-01-08T13:00:00,1.715,6.902,2.648,17.235,2.242
2018-01-08T14:00:00,1.617,4.882,2.754,18.397,2.245
2018-01-08T15:00:00,2.143,1.877,3.104,20.172,2.261
2018-01-08T16:00:00,1.399,0.118,3.294,23.577,2.291
2018-01-08T17:00:00,2.387,0.0,3.371,26.213,2.304
2018-01-08T18:00:00,1.52,0.0,3.262,27.629,2.321
2018-01-08T19:00:00,1.17,0.0,3.284,28.402,2.332
2018-01-08T20:00:00,0.965,0.0,3.283,27.896,2.339
2018-01-08T21:00:00,0.875,0.0,3.316,27.786,2.362
2018-01-08T22:00:00,0.289,0.0,3.341,27.602,2.373
2018-01-08T23:00:00,0.425,0.0,3.382,27.614,2.394
2018-01-09T00:00:00,0.609,0.0,3.411,27.359,2.41
2018-01-09T01:00:00,0.333,0.0,3.4,27.192,2.429
2018-01-09T02:00:00,0.569,0.0,3.42,27.429,2.437
2018-01-09T03:00:00,0.387,0.0,3.465,27.463,2.433
2018-01-09T04:00:00,0.38,0.0,3.484,27.36,2.434
2018-01-09T05:00:00,0.308,0.0,3.542,26.48,2.45
2018-01-09T06:00:00,1.359,0.0,3.539,25.636,2.45
2018-01-09T07:00:00,1.859,0.0,3.523,24.243,2.496
2018-01-09T08:00:00,2.07,0.227,3.52,23.011,2.452
2018-01-09T09:00:00,1.615,1.905,3.515,21.531,2.46
2018-01-09T10:00:00,0.619,4.217,3.493,20.382,2.395
2018-01-09T11:00:00,0.513,6.092,3.499,19.051,2.428
2018-01-09T12:00:00,0.401,6.893,3.515,17.554,2.423
2018-01-09T13:00:00,0.46,6.591,3.605,16.258,2.458
2018-01-09T14:00:00,0.53,4.413,3.595,15.2,2.476
2018-01-09T15:00:00,1.282,1.65,3.696,15.039,2.527
2018-01-09T16:00:00,2.546,0.122,3.682,15.603,2.556
2018-01-09T17:00:00,3.772,0.0,3.617,15.977,2.622
2018-01-09T18:00:00,3.831,0.0,3.423,15.493,2.671
2018-01-09T19:00:00,3.008,0.0,3.531,14.397,2.662
2018-01-09T20:00:00,1.236,0.0,3.247,13.629,2.614
2018-01-09T21:00:00,0.211,0.0,2.744,12.922,2.605
2018-01-09T22:00:00,0.612,0.0,2.324,11.706,2.61
2018-01-09T23:00:00,0.058,0.0,1.93,11.224,2.6
2018-01-10T00:00:00,0.796,0.0,1.641,10.029,2.615
2018-01-10T01:00:00,0.148,0.0,1.507,9.037,2.609
2018-01-10T02:00:00,0.01,0.0,1.366,8.537,2.598
2018-01-10T03:00:00,0.005,0.0,1.214,8.407,2.589
2018-01-10T04:00:00,0.005,0.0,1.099,7.982,2.599
2018-01-10T05:00:00,0.19,0.0,0.987,7.472,2.601
2018-01-10T06:00:00,1.312,0.0,0.924,7.14,2.627
2018-01-10T07:00:00,5.447,0.0,1.006,7.246,2.635
2018-01-10T08:00:00,4.531,0.278,0.94,7.356,2.61
2018-01-10T09:00:00,2.334,2.186,0.864,7.311,2.614
2018-01-10T10:00:00,1.335,5.381,0.782,6.563,2.522
2018-01-10T11:00:00,0.573,8.058,0.684,5.307,2.515
2018-01-10T12:00:00,0.315,9.377,0.683,3.888,2.52
2018-01-10T13:00:00,0.455,8.361,0.686,2.943,2.524
2018-01-10T14:00:00,0.813,5.411,0.803,2.512,2.516
2018-01-10T15:00:00,0.789,2.069,1.023,2.587,2.528
2018-01-10T16:00:00,1.626,0.12,1.293,3.245,2.605
2018-01-10T17:00:00,3.919,0.0,1.386,4.039,2.668
2018-01-10T18:00:00,3.906,0.0,1.426,4.534,2.659
2018-01-10T19:00:00,2.442,0.0,1.536,4.75,2.59
2018-01-10T20:00:00,0.947,0.0,1.546,4.632,2.587
2018-01-10T21:00:00,0.515,0.0,1.254,4.04,2.616
2018-01-10T22:00:00,1.113,0.0,0.999,3.112,2.626
2018-01-10T23:00:00,0.273,0.0,0.757,2.41,2.565
2018-01-11T00:00:00,0.423,0.0,0.554,1.901,2.568
2018-01-11T01:00:00,0.346,0.0,0.521,1.49,2.564
2018-01-11T02:00:00,0.006,0.0,0.524,1.024,2.565
2018-01-11T03:00:00,0.005,0.0,0.535,0.785,2.556
2018-01-11T04:00:00,0.005,0.0,0.368,0.729,2.564
2018-01-11T05:00:00,0.732,0.0,0.22,0.727,2.539
2018-01-11T06:00:00,1.327,0.0,0.13,0.833,2.557
2018-01-11T07:00:00,1.487,0.0,0.153,0.776,2.593
2018-01-11T08:00:00,4.175,0.128,0.232,0.689,2.642
2018-01-11T09:00:00,2.367,1.308,0.29,0.469,2.631
2018-01-11T10:00:00,2.204,3.167,0.281,0.371,2.565
2018-01-11T11:00:00,1.834,4.576,0.228,0.443,2.569
2018-01-11T12:00:00,0.989,5.252,0.237,0.448,2.572
2018-01-11T13:00:00,0.587,4.356,0.268,0.545,2.615
2018-01-11T14:00:00,0.436,2.82,0.316,0.777,2.603
2018-01-11T15:00:00,0.942,1.195,0.37,1.036,2.595
2018-01-11T16:00:00,2.742,0.108,0.531,1.159,2.644
2018-01-11T17:00:00,4.22,0.0,0.703,1.397,2.642
2018-01-11T18:00:00,3.602,0.0,0.722,1.566,2.617
2018-01-11T19:00:00,3.489,0.0,0.787,1.665,2.579
2018-01-11T20:00:00,1.066,0.0,0.758,1.527,2.511
2018-01-11T21:00:00,1.249,0.0,0.679,1.601,2.551
2018-01-11T22:00:00,0.48,0.0,0.763,1.673,2.54
2018-01-11T23:00:00,0.411,0.0,0.817,1.759,2.528
2018-01-12T00:00:00,0.262,0.0,0.886,1.895,2.489
2018-01-12T01:00:00,0.158,0.0,0.881,1.904,2.493
2018-01-12T02:00:00,0.006,0.0,1.034,1.966,2.465
2018-01-12T03:00:00,0.006,0.0,1.086,2.063,2.434
2018-01-12T04:00:00,0.006,0.0,1.235,2.157,2.447
2018-01-12T05:00:00,0.383,0.0,1.359,2.529,2.443
2018-01-12T06:00:00,1.313,0.0,1.601,2.889,2.478
2018-01-12T07:00:00,2.534,0.0,1.986,2.914,2.534
2018-01-12T08:00:00,5.659,0.076,1.994,2.964,2.563
2018-01-12T09:00:00,5.177,0.596,1.789,3.167,2.57
2018-01-12T10:00:00,4.365,1.48,1.684,3.145,2.589
2018-01-12T11:00:00,4.027,2.179,1.723,2.794,2.585
2018-01-12T12:00:00,2.172,2.597,2.065,2.908,2.582
2018-01-12T13:00:00,1.196,2.438,2.409,3.063,2.579
2018-01-12T14:00:00,0.734,1.765,2.568,3.559,2.582
2018-01-12T15:00:00,1.129,0.793,2.682,3.936,2.599
2018-01-12T16:00:00,1.998,0.08,2.779,4.114,2.605
2018-01-12T17:00:00,4.027,0.0,2.878,4.239,2.613
2018-01-12T18:00:00,2.458,0.0,2.957,4.332,2.62
2018-01-12T19:00:00,0.919,0.0,3.056,4.663,2.56
2018-01-12T20:00:00,0.494,0.0,3.037,4.776,2.543
2018-01-12T21:00:00,0.244,0.0,2.981,4.841,2.543
2018-01-12T22:00:00,0.197,0.0,2.837,4.828,2.564
2018-01-12T23:00:00,0.03,0.0,2.778,4.912,2.597
2018-01-13T00:00:00,0.429,0.0,2.847,4.972,2.573
2018-01-13T01:00:00,0.776,0.0,2.83,5.179,2.563
2018-01-13T02:00:00,0.562,0.0,2.613,5.592,2.561
2018-01-13T03:00:00,0.37,0.0,2.389,6.161,2.521
2018-01-13T04:00:00,0.747,0.0,2.294,6.713,2.524
2018-01-13T05:00:00,0.199,0.0,2.46,7.457,2.499
2018-01-13T06:00:00,0.173,0.0,2.466,8.576,2.506
2018-01-13T07:00:00,0.539,0.0,2.535,9.492,2.509
2018-01-13T08:00:00,0.189,0.083,2.583,10.475,2.522
2018-01-13T09:00:00,1.077,0.778,2.774,11.127,2.516
2018-01-13T10:00:00,2.35,1.772,3.032,11.538,2.505
2018-01-13T11:00:00,2.656,2.665,3.07,11.467,2.494
2018-01-13T12:00:00,2.456,2.774,3.014,11.149,2.499
2018-01-13T13:00:00,1.59,2.276,3.0,10.912,2.444
2018-01-13T14:00:00,0.428,1.464,3.13,11.06,2.44
2018-01-13T15:00:00,0.179,0.592,3.292,11.803,2.426
2018-01-13T16:00:00,0.297,0.057,3.612,12.675,2.435
2018-01-13T17:00:00,1.833,0.0,3.898,13.714,2.434
2018-01-13T18:00:00,1.282,0.0,3.963,14.565,2.406
2018-01-13T19:00:00,0.402,0.0,3.833,15.328,2.387
2018-01-13T20:00:00,0.24,0.0,3.714,15.825,2.369
2018-01-13T21:00:00,0.131,0.0,3.649,15.981,2.397
2018-01-13T22:00:00,0.518,0.0,3.673,15.32,2.372
2018-01-13T23:00:00,0.726,0.0,3.683,14.6,2.385
2018-01-14T00:00:00,0.605,0.0,3.552,13.663,2.356
2018-01-14T01:00:00,0.024,0.0,3.615,13.402,2.34
2018-01-14T02:00:00,0.005,0.0,3.584,13.506,2.311
2018-01-14T03:00:00,0.005,0.0,3.418,13.365,2.299
2018-01-14T04:00:00,0.005,0.0,3.479,13.525,2.284
2018-01-14T05:00:00,0.005,0.0,3.641,13.582,2.28
2018-01-14T06:00:00,0.008,0.0,3.806,13.7,2.265
2018-01-14T07:00:00,0.008,0.0,3.888,13.649,2.266
2018-01-14T08:00:00,0.719,0.242,3.488,13.612,2.27
2018-01-14T09:00:00,1.703,1.916,3.502,12.863,2.326
2018-01-14T10:00:00,1.11,4.585,3.52,12.555,2.284
2018-01-14T11:00:00,0.597,7.018,3.386,12.122,2.285
2018-01-14T12:00:00,0.584,7.974,3.396,11.524,2.272
2018-01-14T13:00:00,0.328,7.243,3.308,10.929,2.282
2018-01-14T14:00:00,0.363,4.979,3.114,10.813,2.284
2018-01-14T15:00:00,0.767,2.078,2.845,10.965,2.295
2018-01-14T16:00:00,2.201,0.209,2.99,11.864,2.278
2018-01-14T17:00:00,4.309,0.0,3.591,13.673,2.307
2018-01-14T18:00:00,3.844,0.0,3.803,15.186,2.303
2018-01-14T19:00:00,3.04,0.0,3.193,16.023,2.291
2018-01-14T20:00:00,1.123,0.0,2.651,16.353,2.301
2018-01-14T21:00:00,0.315,0.0,2.557,16.566,2.297
2018-01-14T22:00:00,0.432,0.0,2.601,16.379,2.3
2018-01-14T23:00:00,0.262,0.0,2.671,16.142,2.266
2018-01-15T00:00:00,0.312,0.0,3.078,16.366,2.242
2018-01-15T01:00:00,0.639,0.0,3.403,16.9,2.199
2018-01-15T02:00:00,0.004,0.0,3.513,17.029,2.22
2018-01-15T03:00:00,0.004,0.0,3.934,17.051,2.182
2018-01-15T04:00:00,0.013,0.0,4.07,17.863,2.193
2018-01-15T05:00:00,0.453,0.0,4.074,19.163,2.238
2018-01-15T06:00:00,2.684,0.0,3.416,20.673,2.295
2018-01-15T07:00:00,5.516,0.0,3.314,22.093,2.324
2018-01-15T08:00:00,4.879,0.292,3.668,23.172,2.325
2018-01-15T09:00:00,4.351,2.371,3.656,23.538,2.26
2018-01-15T10:00:00,2.369,5.043,3.585,24.166,2.242
2018-01-15T11:00:00,1.301,6.874,3.569,25.432,2.211
2018-01-15T12:00:00,1.4,7.32,3.604,26.508,2.229
2018-01-15T13:00:00,2.0,5.951,3.667,27.583,2.273
2018-01-15T14:00:00,1.603,3.629,3.677,29.139,2.209
2018-01-15T15:00:00,0.996,1.41,3.647,31.568,2.252
2018-01-15T16:00:00,0.667,0.118,3.659,34.151,2.224
2018-01-15T17:00:00,0.873,0.0,3.672,36.33,2.207
2018-01-15T18:00:00,0.729,0.0,3.683,37.532,2.198
2018-01-15T19:00:00,0.534,0.0,3.684,37.998,2.215
2018-01-15T20:00:00,0.086,0.0,3.679,38.665,2.217
2018-01-15T21:00:00,0.005,0.0,3.639,39.522,2.228
2018-01-15T22:00:00,0.073,0.0,3.505,38.154,2.251
2018-01-15T23:00:00,0.005,0.0,3.279,37.108,2.238
2018-01-16T00:00:00,0.005,0.0,3.392,35.903,2.237
2018-01-16T01:00:00,0.005,0.0,3.448,35.141,2.252
2018-01-16T02:00:00,0.005,0.0,3.651,33.754,2.246
2018-01-16T03:00:00,0.005,0.0,3.693,31.618,2.254
2018-01-16T04:00:00,0.065,0.0,3.619,29.363,2.262
2018-01-16T05:00:00,0.103,0.0,4.139,27.968,2.239
2018-01-16T06:00:00,1.534,0.0,4.046,27.214,2.263
2018-01-16T07:00:00,3.249,0.0,3.749,25.075,2.27
2018-01-16T08:00:00,4.54,0.113,3.897,23.892,2.267
2018-01-16T09:00:00,3.241,1.19,3.872,23.033,2.282
2018-01-16T10:00:00,3.126,2.546,3.723,22.394,2.302
2018-01-16T11:00:00,3.581,3.814,3.688,22.279,2.316
2018-01-16T12:00:00,1.43,4.41,3.804,22.686,2.32
2018-01-16T13:00:00,1.007,3.843,3.782,22.886,2.306
2018-01-16T14:00:00,1.253,2.749,3.81,22.617,2.309
2018-01-16T15:00:00,1.278,1.384,3.983,23.522,2.321
2018-01-16T16:00:00,1.824,0.168,4.012,24.056,2.348
2018-01-16T17:00:00,3.668,0.0,3.983,25.043,2.373
2018-01-16T18:00:00,3.718,0.0,4.129,24.602,2.419
2018-01-16T19:00:00,3.927,0.0,3.98,23.573,2.418
2018-01-16T20:00:00,1.722,0.0,3.843,23.33,2.406
2018-01-16T21:00:00,0.364,0.0,3.812,23.218,2.399
2018-01-16T22:00:00,0.289,0.0,3.758,22.237,2.47
2018-01-16T23:00:00,0.639,0.0,3.658,21.247,2.493
2018-01-17T00:00:00,0.142,0.0,3.017,20.63,2.488
2018-01-17T01:00:00,0.07,0.0,2.797,19.55,2.506
2018-01-17T02:00:00,0.103,0.0,2.179,19.472,2.454
2018-01-17T03:00:00,0.074,0.0,2.727,18.821,2.425
2018-01-17T04:00:00,0.084,0.0,2.303,19.603,2.47
2018-01-17T05:00:00,0.408,0.0,2.902,19.551,2.507
2018-01-17T06:00:00,1.253,0.0,2.885,20.831,2.488
2018-01-17T07:00:00,4.432,0.0,3.287,21.135,2.549
2018-01-17T08:00:00,4.672,0.113,3.558,21.983,2.587
2018-01-17T09:00:00,4.719,0.962,3.557,22.156,2.594
2018-01-17T10:00:00,4.151,2.618,3.265,23.069,2.641
2018-01-17T11:00:00,1.18,4.14,2.968,25.134,2.617
2018-01-17T12:00:00,0.449,4.414,3.094,26.774,2.633
2018-01-17T13:00:00,0.969,4.08,3.422,27.07,2.637
2018-01-17T14:00:00,0.862,2.879,3.623,27.923,2.604
2018-01-17T15:00:00,1.033,1.193,4.007,28.022,2.638
2018-01-17T16:00:00,1.111,0.165,4.271,28.83,2.59
2018-01-17T17:00:00,2.799,0.0,4.187,29.423,2.609
2018-01-17T18:00:00,2.321,0.0,4.315,29.39,2.624
2018-01-17T19:00:00,1.735,0.0,4.288,28.988,2.661
2018-01-17T20:00:00,0.966,0.0,4.262,28.402,2.643
2018-01-17T21:00:00,0.445,0.0,4.296,28.095,2.664
2018-01-17T22:00:00,0.608,0.0,4.329,27.206,2.681
2018-01-17T23:00:00,0.15,0.0,4.131,27.305,2.676
2018-01-18T00:00:00,0.022,0.0,4.058,26.648,2.672
2018-01-18T01:00:00,0.005,0.0,3.882,26.374,2.633
2018-01-18T02:00:00,0.005,0.0,3.792,26.013,2.637
2018-01-18T03:00:00,0.005,0.0,3.627,24.788,2.61
2018-01-18T04:00:00,0.005,0.0,3.508,25.296,2.571
2018-01-18T05:00:00,0.201,0.0,3.438,26.028,2.528
2018-01-18T06:00:00,0.923,0.0,3.277,27.712,2.515
2018-01-18T07:00:00,1.141,0.0,3.009,29.649,2.53
2018-01-18T08:00:00,2.684,0.056,3.222,31.583,2.529
2018-01-18T09:00:00,2.279,0.569,3.432,32.273,2.533
2018-01-18T10:00:00,1.798,1.62,3.673,32.607,2.52
2018-01-18T11:00:00,1.034,2.811,3.266,32.898,2.498
2018-01-18T12:00:00,1.179,3.411,2.921,32.739,2.523
2018-01-18T13:00:00,1.12,3.583,2.543,32.916,2.496
2018-01-18T14:00:00,0.915,3.211,2.097,32.006,2.525
